h_deg,v_deg,flux_lm,solid_angle_sr,intensity_cd
12.5,-12.5,0.0404151724,0.000297392996,135.898199
13.5,-12.5,0.0410463296,0.000297392996,138.020499
14.5,-12.5,0.0372771561,0.000297392996,125.346449
15.5,-12.5,0.0359469291,0.000297392996,120.873489
16.5,-12.5,0.0298989317,0.000297392996,100.536772
17.5,-12.5,0.0303550873,0.000297392996,102.070619
18.5,-12.5,0.0277184381,0.000297392996,93.2047443
19.5,-12.5,0.0199050213,0.000297392996,66.9317086
20.5,-12.5,0.0239106394,0.000297392996,80.4008156
21.5,-12.5,0.019989034,0.000297392996,67.2142057
22.5,-12.5,0.0220295892,0.000297392996,74.0756826
23.5,-12.5,0.016838927,0.000297392996,56.6218009
24.5,-12.5,0.0175843853,0.000297392996,59.1284446
25.5,-12.5,0.0160906697,0.000297392996,54.1057454
26.5,-12.5,0.0134850818,0.000297392996,45.3443155
